timestamp,price,future_2d_log_return,prediction_btc,prediction_btc_5
2025-05-25 00:00:00+00:00,1075.8334723476466,0.0058997050196645,1,1
2025-05-27 00:00:00+00:00,1082.1993323684972,-0.0007999600026664,0,0
2025-05-29 00:00:00+00:00,1081.3339623645338,-0.0443977801479841,0,0
2025-05-31 00:00:00+00:00,1034.3752788383051,0.0191990400639931,0,0
2025-06-02 00:00:00+00:00,1054.426154139524,0.0011999400039995,1,0
2025-06-04 00:00:00+00:00,1055.692161677779,-0.0359982001199871,1,1
2025-06-06 00:00:00+00:00,1018.3650296018984,0.0374981251249869,1,1
2025-06-08 00:00:00+00:00,1057.2768088775497,0.037098145123653,1,0
2025-06-10 00:00:00+00:00,1097.2364487888412,-0.0115994200386624,1,1
2025-06-12 00:00:00+00:00,1084.5826724475442,-0.0278986050929899,0,0
2025-06-14 00:00:00+00:00,1054.742513619605,0.0032998350109987,1,1
2025-06-16 00:00:00+00:00,1058.2287387140148,-0.0101994900339961,0,0
2025-06-18 00:00:00+00:00,1047.4902021318787,-9.999500033343598e-05,0,1
2025-06-20 00:00:00+00:00,1047.38546358552,-0.022598870075325,0,0
2025-06-22 00:00:00+00:00,1023.9811867369718,0.0291985400973225,0,0
2025-06-24 00:00:00+00:00,1054.320722067317,0.0206989650689928,1,1
2025-06-26 00:00:00+00:00,1076.3714966779264,-0.0058997050196646,1,1
2025-06-28 00:00:00+00:00,1070.0399179443775,0.0141992900473283,1,1
2025-06-30 00:00:00+00:00,1085.3421081185827,-0.026598670088657,1,1
2025-07-02 00:00:00+00:00,1056.8540038605374,0.0355982201186537,0,0
2025-07-04 00:00:00+00:00,1095.153782826873,-0.0126993650423287,0,1
2025-07-06 00:00:00+00:00,1081.3339623645338,-0.0040997950136651,0,0
2025-07-08 00:00:00+00:00,1076.9097900741792,0.0308984551029889,1,0
2025-07-10 00:00:00+00:00,1110.7040454004623,0.0562971851876461,0,0
2025-07-12 00:00:00+00:00,1175.0271745202683,0.0125993700419956,1,0
2025-07-14 00:00:00+00:00,1189.925433959536,-0.0122993850409955,0,1
2025-07-16 00:00:00+00:00,1175.3797179246149,0.0237988100793248,1,0
2025-07-18 00:00:00+00:00,1203.68787068527,-0.020498975068326,1,1
2025-07-20 00:00:00+00:00,1179.2646834163604,-0.0008999550029995,1,0
2025-07-22 00:00:00+00:00,1178.2038756758732,0.00939953003133,1,1
2025-07-24 00:00:00+00:00,1189.3306496897324,-0.0151992400506612,1,0
2025-07-26 00:00:00+00:00,1171.390412008539,0.0154992250516611,0,0
