timestamp,price,true_1d_log_return,prediction_btc,prediction_btc_5
2024-06-17 00:00:00+00:00,3.61335878867469e-09,-0.0585970701953121,0.0,0
2024-06-18 00:00:00+00:00,3.40771058104789e-09,0.0315984201053218,1.0,1
2024-06-19 00:00:00+00:00,3.517108144393555e-09,0.0118994050396623,1.0,1
2024-06-20 00:00:00+00:00,3.55920963332497e-09,-0.00909954503033,0.0,0
2024-06-21 00:00:00+00:00,3.526969353395893e-09,-0.006799660022664,0.0,0
2024-06-22 00:00:00+00:00,3.503068511769732e-09,0.0012999350043326,1.0,0
2024-06-23 00:00:00+00:00,3.507625234230599e-09,-0.0244987750816578,0.0,0
2024-06-24 00:00:00+00:00,3.4227367897246122e-09,-0.0217989100726586,0.0,0
2024-06-25 00:00:00+00:00,3.348932210527401e-09,0.0193990300646597,1.0,1
2024-06-26 00:00:00+00:00,3.414532480746531e-09,-0.010099495033663,0.0,0
2024-06-27 00:00:00+00:00,3.380220982962348e-09,0.0303984801013225,1.0,1
2024-06-28 00:00:00+00:00,3.484552285793273e-09,-0.0255987200853241,0.0,0
2024-06-29 00:00:00+00:00,3.396484231103386e-09,-0.0062996850209978,0.0,0
2024-06-30 00:00:00+00:00,3.375154705455568e-09,0.0431978401439845,1.0,1
2024-07-01 00:00:00+00:00,3.524149047199024e-09,-0.0215989200719922,0.0,0
2024-07-02 00:00:00+00:00,3.448847378383181e-09,-0.0166991650556605,0.0,0
2024-07-03 00:00:00+00:00,3.391732717587061e-09,-0.054197290180647,0.0,0
2024-07-04 00:00:00+00:00,3.212802556387109e-09,-0.0380980951269861,0.0,0
2024-07-05 00:00:00+00:00,3.09270320356822e-09,-0.0419979001399852,0.0,0
2024-07-06 00:00:00+00:00,2.9655058693219402e-09,0.0289985500966563,1.0,1
2024-07-07 00:00:00+00:00,3.0527602507298543e-09,-0.0664966752216426,0.0,0
2024-07-08 00:00:00+00:00,2.8563640543698003e-09,0.0586970651956456,1.0,1
2024-07-09 00:00:00+00:00,3.0290425260097755e-09,0.0099995000333294,1.0,1
2024-07-10 00:00:00+00:00,3.059483379861123e-09,0.0208989550696591,1.0,1
2024-07-11 00:00:00+00:00,3.124096204100205e-09,-0.0116994150389957,0.0,0
2024-07-12 00:00:00+00:00,3.0877590819964204e-09,0.0133993300446617,1.0,1
2024-07-13 00:00:00+00:00,3.129411418543141e-09,0.0179991000599936,1.0,1
2024-07-14 00:00:00+00:00,3.1862479768187766e-09,0.0265986700886571,1.0,1
2024-07-15 00:00:00+00:00,3.272135113759195e-09,0.061196940203978,1.0,1
2024-07-16 00:00:00+00:00,3.478633874897579e-09,0.0013999300046661,1.0,1
2024-07-17 00:00:00+00:00,3.483507129145832e-09,-0.0178991050596603,0.0,0
2024-07-18 00:00:00+00:00,3.4217101740176802e-09,-0.0022998850076657,0.0,0
2024-07-19 00:00:00+00:00,3.4138496766727e-09,0.0201989900673261,1.0,1
2024-07-20 00:00:00+00:00,3.483507129145832e-09,0.0095995200319964,1.0,1
2024-07-21 00:00:00+00:00,3.517108144393555e-09,0.0029998500099991,1.0,1
2024-07-22 00:00:00+00:00,3.527674782536266e-09,-0.0133993300446618,0.0,0
2024-07-23 00:00:00+00:00,3.480721577087176e-09,-0.0108994550363293,0.0,0
2024-07-24 00:00:00+00:00,3.442989611236157e-09,-0.0694965252316415,0.0,0
2024-07-25 00:00:00+00:00,3.211838908356223e-09,-0.0079996000266638,0.0,0
2024-07-26 00:00:00+00:00,3.1862479768187766e-09,0.0189990500633263,1.0,1
2024-07-27 00:00:00+00:00,3.247362381127958e-09,9.999500033351934e-05,1.0,0
2024-07-28 00:00:00+00:00,3.247687117366071e-09,0.0090995450303301,1.0,1
2024-07-29 00:00:00+00:00,3.277374458336337e-09,0.0071996400239974,1.0,1
2024-07-30 00:00:00+00:00,3.3010555199277558e-09,-0.0059997000199978,0.0,0
2024-07-31 00:00:00+00:00,3.281309471474667e-09,-0.0210989450703256,0.0,0
2024-08-01 00:00:00+00:00,3.212802556387109e-09,-0.0125993700419956,0.0,0
2024-08-02 00:00:00+00:00,3.172577207263405e-09,-0.0708964552363076,0.0,0
2024-08-03 00:00:00+00:00,2.9554407729720283e-09,-0.0163991800546609,0.0,0
2024-08-04 00:00:00+00:00,2.907369212018324e-09,-0.2187890607292543,0.0,0
2024-08-05 00:00:00+00:00,2.3360455424807167e-09,0.0741962902473064,1.0,1
2024-08-06 00:00:00+00:00,2.5159635487328478e-09,-0.0057997100193313,0.0,0
2024-08-07 00:00:00+00:00,2.501413922321379e-09,-0.025198740083991,0.0,0
2024-08-08 00:00:00+00:00,2.439168983703144e-09,0.0905954703019673,1.0,1
2024-08-09 00:00:00+00:00,2.6704656852279134e-09,-0.0272986350909901,0.0,0
2024-08-10 00:00:00+00:00,2.598551660225342e-09,0.0115994200386626,1.0,1
2024-08-11 00:00:00+00:00,2.628868843373396e-09,-0.030598470101989,0.0,0
2024-08-12 00:00:00+00:00,2.549647682737574e-09,0.0691965402306417,1.0,1
2024-08-13 00:00:00+00:00,2.732321806245507e-09,-0.0153992300513278,0.0,0
2024-08-14 00:00:00+00:00,2.690568463938124e-09,-0.0169991500566604,0.0,0
2024-08-15 00:00:00+00:00,2.645217641682777e-09,-0.0281985900939897,0.0,0
2024-08-16 00:00:00+00:00,2.571668103905183e-09,0.0122993850409957,1.0,1
2024-08-17 00:00:00+00:00,2.603493354422113e-09,0.0016999150056658,1.0,1
2024-08-18 00:00:00+00:00,2.607922835646587e-09,0.0079996000266638,1.0,1
2024-08-19 00:00:00+00:00,2.628868843373396e-09,0.0088995550296633,1.0,1
2024-08-20 00:00:00+00:00,2.6523690217711486e-09,-0.0261986900873238,0.0,0
2024-08-21 00:00:00+00:00,2.583782785471247e-09,0.0169991500566603,1.0,1
2024-08-22 00:00:00+00:00,2.6280803404262294e-09,0.0041997900139983,1.0,1
2024-08-23 00:00:00+00:00,2.63914093582755e-09,0.0418979051396518,1.0,1
2024-08-24 00:00:00+00:00,2.7520645246329943e-09,0.0023998800079987,1.0,1
2024-08-25 00:00:00+00:00,2.758677080763304e-09,-0.0050997450169981,0.0,0
2024-08-26 00:00:00+00:00,2.744644343171882e-09,-0.0235988200786578,0.0,0
2024-08-27 00:00:00+00:00,2.68063225075332e-09,-0.0928953553096334,0.0,0
2024-08-28 00:00:00+00:00,2.4428302994162864e-09,0.0317984101059885,1.0,1
2024-08-29 00:00:00+00:00,2.521756634740711e-09,0.0011999400039998,1.0,1
2024-08-30 00:00:00+00:00,2.52478440761669e-09,0.0002999850009995,1.0,1
2024-08-31 00:00:00+00:00,2.525541918685031e-09,-0.0126993650423286,0.0,0
2024-09-01 00:00:00+00:00,2.4936719325391163e-09,-0.0221988900739918,0.0,0
2024-09-02 00:00:00+00:00,2.438925091194025e-09,0.0387980601293192,1.0,1
2024-09-03 00:00:00+00:00,2.5354102695352347e-09,-0.0708964552363078,0.0,0
2024-09-04 00:00:00+00:00,2.3618825948951286e-09,0.0402979851343188,1.0,1
2024-09-05 00:00:00+00:00,2.459005490062547e-09,-0.0283985800946564,0.0,0
2024-09-06 00:00:00+00:00,2.390155474159529e-09,-0.0711964402373075,0.0,0
2024-09-07 00:00:00+00:00,2.225901440882279e-09,0.0238988050796581,1.0,1
2024-09-08 00:00:00+00:00,2.279738584836884e-09,0.0135993200453283,1.0,1
2024-09-09 00:00:00+00:00,2.3109532474931398e-09,0.0133993300446617,1.0,1
2024-09-10 00:00:00+00:00,2.342126859116391e-09,0.0037998100126653,1.0,1
2024-09-11 00:00:00+00:00,2.3510434261083344e-09,0.0111994400373289,1.0,1
2024-09-12 00:00:00+00:00,2.377521790653279e-09,-0.00789960502633,0.0,0
2024-09-13 00:00:00+00:00,2.3588142957607e-09,0.0268986550896569,1.0,1
2024-09-14 00:00:00+00:00,2.423124276406114e-09,0.0009999500033325,1.0,0
2024-09-15 00:00:00+00:00,2.425548491379269e-09,-0.0629968502099769,0.0,0
2024-09-16 00:00:00+00:00,2.2774600996068896e-09,-0.0007999600026662,0.0,0
2024-09-17 00:00:00+00:00,2.2756389511396203e-09,0.0211989400706584,1.0,1
2024-09-18 00:00:00+00:00,2.324395047790705e-09,0.0273986300913239,1.0,1
2024-09-19 00:00:00+00:00,2.3889607548621323e-09,0.0270986450903234,1.0,1
2024-09-20 00:00:00+00:00,2.454583482278028e-09,0.035598220118654,1.0,1
2024-09-21 00:00:00+00:00,2.543536170617441e-09,0.0222988850743249,1.0,1
2024-09-22 00:00:00+00:00,2.600891292416453e-09,0.0047997600159984,1.0,1
2024-09-23 00:00:00+00:00,2.613404953709498e-09,0.0058997050196645,1.0,1
2024-09-24 00:00:00+00:00,2.628868843373396e-09,0.0083995800279969,1.0,1
2024-09-25 00:00:00+00:00,2.651043235022802e-09,-0.0249987500833244,0.0,0
2024-09-26 00:00:00+00:00,2.585591976105903e-09,0.0156992150523276,1.0,1
2024-09-27 00:00:00+00:00,2.6265040439717062e-09,0.0262986850876572,1.0,1
2024-09-28 00:00:00+00:00,2.696493933917384e-09,-0.0078996050263306,0.0,0
2024-09-29 00:00:00+00:00,2.675276611453739e-09,-0.0227988600759917,0.0,0
2024-09-30 00:00:00+00:00,2.6149733887447387e-09,0.0020998950069993,1.0,0
2024-10-01 00:00:00+00:00,2.620470327784699e-09,-0.0547972601826472,0.0,0
2024-10-02 00:00:00+00:00,2.480739139521059e-09,-0.0397980101326521,0.0,0
2024-10-03 00:00:00+00:00,2.383949451547954e-09,-0.0027998600093324,0.0,0
2024-10-04 00:00:00+00:00,2.377284062247055e-09,0.0169991500566605,1.0,1
2024-10-05 00:00:00+00:00,2.4180413085539604e-09,0.0017999100059994,1.0,0
2024-10-06 00:00:00+00:00,2.422397484486421e-09,0.0304984751016557,1.0,1
2024-10-07 00:00:00+00:00,2.497415059928415e-09,-0.0256987150856574,0.0,0
2024-10-08 00:00:00+00:00,2.434052359000543e-09,0.0113994300379958,1.0,1
2024-10-09 00:00:00+00:00,2.461957920135348e-09,-0.028998550096656,0.0,0
2024-10-10 00:00:00+00:00,2.391589926015153e-09,0.0071996400239971,1.0,1
2024-10-11 00:00:00+00:00,2.408870645401771e-09,0.0144992750483279,1.0,1
2024-10-12 00:00:00+00:00,2.444051958873453e-09,0.0093995300313302,1.0,1
2024-10-13 00:00:00+00:00,2.4671332051551423e-09,-0.0063996800213309,0.0,0
2024-10-14 00:00:00+00:00,2.451394756305647e-09,0.0695965202319747,1.0,1
2024-10-15 00:00:00+00:00,2.6280803404262294e-09,-0.0033998300113319,0.0,0
2024-10-16 00:00:00+00:00,2.6191604855996574e-09,0.0087995600293301,1.0,1
2024-10-17 00:00:00+00:00,2.6423096473643028e-09,0.0004999750016662,1.0,1
2024-10-18 00:00:00+00:00,2.643631066445373e-09,-0.0026998650089987,0.0,0
2024-10-19 00:00:00+00:00,2.6365032458388158e-09,0.0010999450036663,1.0,1
2024-10-20 00:00:00+00:00,2.6394048499211334e-09,0.0395980201319856,1.0,1
2024-10-21 00:00:00+00:00,2.74601693983535e-09,-0.0370981451236533,0.0,0
2024-10-22 00:00:00+00:00,2.646011286334456e-09,-0.0084995750283303,0.0,0
2024-10-23 00:00:00+00:00,2.623616622265089e-09,-0.0306984651023219,0.0,0
2024-10-24 00:00:00+00:00,2.544299307777255e-09,-0.00999950003333,0.0,0
2024-10-25 00:00:00+00:00,2.518984366080905e-09,-0.0307984601026552,0.0,0
2024-10-26 00:00:00+00:00,2.4425860408122054e-09,0.0123993800413286,1.0,1
2024-10-27 00:00:00+00:00,2.47306113913126e-09,0.0066996650223312,1.0,1
2024-10-28 00:00:00+00:00,2.4896854468070126e-09,0.0485975701619825,1.0,1
2024-10-29 00:00:00+00:00,2.613666294204869e-09,0.0054997250183311,1.0,1
2024-10-30 00:00:00+00:00,2.6280803404262294e-09,0.0127993600426621,1.0,1
2024-10-31 00:00:00+00:00,2.6619342791279094e-09,-0.0582970851943123,0.0,0
2024-11-01 00:00:00+00:00,2.5111879949766067e-09,0.0004999750016664,1.0,1
2024-11-02 00:00:00+00:00,2.5124438401180075e-09,-0.0332983351109882,0.0,0
2024-11-03 00:00:00+00:00,2.4301611835521072e-09,0.0218989050729921,1.0,1
2024-11-04 00:00:00+00:00,2.483966036088633e-09,-0.0325983701086548,0.0,0
2024-11-05 00:00:00+00:00,2.404298364827698e-09,0.0664966752216425,1.0,1
2024-11-06 00:00:00+00:00,2.569611694914061e-09,0.11159442037196,1.0,1
2024-11-07 00:00:00+00:00,2.872978269840249e-09,0.0053997300179982,1.0,1
2024-11-08 00:00:00+00:00,2.8885335361687287e-09,0.0297985100993225,1.0,1
2024-11-09 00:00:00+00:00,2.9759028040492614e-09,0.0501974901673151,1.0,1
2024-11-10 00:00:00+00:00,3.1290985086922726e-09,0.0236988150789914,1.0,1
2024-11-11 00:00:00+00:00,3.204140122147746e-09,0.0311984401039888,1.0,1
2024-11-12 00:00:00+00:00,3.305680002818092e-09,-0.0170991450569937,0.0,0
2024-11-13 00:00:00+00:00,3.249636216854517e-09,-0.0125993700419954,0.0,0
2024-11-14 00:00:00+00:00,3.208949698136417e-09,-0.0411979401373185,0.0,0
2024-11-15 00:00:00+00:00,3.079433792930146e-09,0.009499525031663,1.0,1
2024-11-16 00:00:00+00:00,3.1088263379038e-09,-0.0140992950469948,0.0,0
2024-11-17 00:00:00+00:00,3.065301632965264e-09,0.0144992750483281,1.0,1
2024-11-18 00:00:00+00:00,3.1100700549809775e-09,0.0148992550496613,1.0,1
2024-11-19 00:00:00+00:00,3.156754701565327e-09,-0.0221988900739918,0.0,0
2024-11-20 00:00:00+00:00,3.0874503369627243e-09,-0.0110994450369961,0.0,0
2024-11-21 00:00:00+00:00,3.0533708333076032e-09,0.0875956202919684,1.0,1
2024-11-22 00:00:00+00:00,3.332896653804198e-09,-0.0021998900073324,0.0,0
2024-11-23 00:00:00+00:00,3.325572706652795e-09,0.0310984451036554,1.0,1
2024-11-24 00:00:00+00:00,3.430617749929755e-09,-0.0274986250916567,0.0,0
2024-11-25 00:00:00+00:00,3.337565743268987e-09,0.0316984151056551,1.0,1
2024-11-26 00:00:00+00:00,3.445055921520205e-09,-0.0232988350776583,0.0,0
2024-11-27 00:00:00+00:00,3.365717961715883e-09,0.0731963402439731,1.0,1
2024-11-28 00:00:00+00:00,3.62131653043579e-09,-0.0054997250183308,0.0,0
2024-11-29 00:00:00+00:00,3.601454951986705e-09,0.0060996950203313,1.0,1
2024-11-30 00:00:00+00:00,3.623489863623965e-09,0.0111994400373293,1.0,1
2024-12-01 00:00:00+00:00,3.664299014347636e-09,0.0198990050663258,1.0,1
2024-12-02 00:00:00+00:00,3.7379452321012674e-09,-0.025598720085324,0.0,0
2024-12-03 00:00:00+00:00,3.643472961884333e-09,0.0014999250049995,1.0,1
2024-12-04 00:00:00+00:00,3.648941998632047e-09,0.0569971501899794,1.0,1
2024-12-05 00:00:00+00:00,3.862962639922659e-09,0.0029998500099989,1.0,1
2024-12-06 00:00:00+00:00,3.8745683474241295e-09,0.0296985150989893,1.0,1
2024-12-07 00:00:00+00:00,3.991363003623934e-09,0.0011999400039995,1.0,1
2024-12-08 00:00:00+00:00,3.996155274406162e-09,-0.0139993000466615,0.0,0
2024-12-09 00:00:00+00:00,3.940601660821322e-09,-0.0653967302179765,0.0,0
2024-12-10 00:00:00+00:00,3.691144923234593e-09,-0.0112994350376626,0.0,0
2024-12-11 00:00:00+00:00,3.649671823521193e-09,0.0594970251983122,1.0,1
2024-12-12 00:00:00+00:00,3.8734062093552645e-09,0.0080995950269968,1.0,1
2024-12-13 00:00:00+00:00,3.904906629136666e-09,0.0016999150056662,1.0,0
2024-12-14 00:00:00+00:00,3.91155028373548e-09,-0.0067996600226644,0.0,0
2024-12-15 00:00:00+00:00,3.885043293036988e-09,0.0223988800746585,1.0,1
2024-12-16 00:00:00+00:00,3.973045811491204e-09,0.0088995550296635,1.0,1
2024-12-17 00:00:00+00:00,4.008561955854145e-09,-0.035298235117654,0.0,0
2024-12-18 00:00:00+00:00,3.869534932667451e-09,-0.001399930004666,0.0,0
2024-12-19 00:00:00+00:00,3.864121644607378e-09,-0.1124943753749595,0.0,0
2024-12-20 00:00:00+00:00,3.452988272235428e-09,0.0071996400239971,1.0,1
2024-12-21 00:00:00+00:00,3.4779382524677022e-09,-0.041797910139318,0.0,0
2024-12-22 00:00:00+00:00,3.33556390452497e-09,-0.0161991900539942,0.0,0
2024-12-23 00:00:00+00:00,3.281965766182057e-09,0.0276986150923233,1.0,1
2024-12-24 00:00:00+00:00,3.3741423615194678e-09,0.0325983701086549,1.0,1
2024-12-25 00:00:00+00:00,3.485946315794666e-09,-0.0068996550229975,0.0,0
2024-12-26 00:00:00+00:00,3.461977272938058e-09,-0.0284985750949897,0.0,0
2024-12-27 00:00:00+00:00,3.364708448236794e-09,-0.0110994450369961,0.0,0
2024-12-28 00:00:00+00:00,3.3275685491792092e-09,0.0179991000599934,1.0,1
2024-12-29 00:00:00+00:00,3.388004049171613e-09,0.008999550029997,1.0,1
2024-12-30 00:00:00+00:00,3.4186321740662302e-09,-0.0222988850743255,0.0,0
2024-12-31 00:00:00+00:00,3.343244146392293e-09,0.005699715018998,1.0,1
2025-01-01 00:00:00+00:00,3.362354094158829e-09,0.0102994850343294,1.0,1
2025-01-02 00:00:00+00:00,3.397163561914448e-09,0.0178991050596606,1.0,1
2025-01-03 00:00:00+00:00,3.4585171989912327e-09,0.0387980601293194,1.0,1
2025-01-04 00:00:00+00:00,3.5953379853063403e-09,0.0125993700419951,1.0,1
2025-01-05 00:00:00+00:00,3.6409235506774685e-09,0.004999750016665,1.0,1
2025-01-06 00:00:00+00:00,3.659172841190379e-09,0.0052997350176647,1.0,1
2025-01-07 00:00:00+00:00,3.678616966477475e-09,-0.0835958202786364,0.0,0
2025-01-08 00:00:00+00:00,3.38360272545045e-09,-0.0126993650423287,0.0,0
2025-01-09 00:00:00+00:00,3.340904811317418e-09,-0.030898455102989,0.0,0
2025-01-10 00:00:00+00:00,3.239254519610988e-09,0.0028998550096656,1.0,0
2025-01-11 00:00:00+00:00,3.248661520935142e-09,0.0125993700419954,1.0,1
2025-01-12 00:00:00+00:00,3.2898515488925953e-09,-0.0101994900339962,0.0,0
2025-01-13 00:00:00+00:00,3.256467281469928e-09,-0.0307984601026558,0.0,0
2025-01-14 00:00:00+00:00,3.157701822681594e-09,0.0176991150589936,1.0,1
2025-01-15 00:00:00+00:00,3.2140878701906683e-09,0.0522973851743144,1.0,1
2025-01-16 00:00:00+00:00,3.386649186284601e-09,-0.0034998250116654,0.0,0
2025-01-17 00:00:00+00:00,3.374817223733195e-09,0.0224988750749919,1.0,1
2025-01-18 00:00:00+00:00,3.4516074221563134e-09,-0.0279986000933232,0.0,0
2025-01-19 00:00:00+00:00,3.3563076025837727e-09,-0.0334983251116545,0.0,0
2025-01-20 00:00:00+00:00,3.245739186928117e-09,0.0029998500099989,1.0,0
2025-01-21 00:00:00+00:00,3.255490536640964e-09,0.0261986900873239,1.0,1
2025-01-22 00:00:00+00:00,3.341907182991298e-09,-0.0361981901206537,0.0,0
2025-01-23 00:00:00+00:00,3.223099476015286e-09,0.0198990050663262,1.0,1
2025-01-24 00:00:00+00:00,3.287878328647895e-09,0.0020998950069991,1.0,1
2025-01-25 00:00:00+00:00,3.294789782057391e-09,0.009799510032663,1.0,1
2025-01-26 00:00:00+00:00,3.327235825596649e-09,-0.0491975401639823,0.0,0
2025-01-27 00:00:00+00:00,3.167505395849192e-09,0.0075996200253305,1.0,1
2025-01-28 00:00:00+00:00,3.191668933844023e-09,-0.0244987750816575,0.0,0
2025-01-29 00:00:00+00:00,3.1144269843540775e-09,0.0123993800413288,1.0,1
2025-01-30 00:00:00+00:00,3.153284353949193e-09,0.0292985350976558,1.0,1
2025-01-31 00:00:00+00:00,3.2470376773602222e-09,0.0172991350576602,1.0,1
2025-02-01 00:00:00+00:00,3.303697288824125e-09,-0.0580970951936456,0.0,0
2025-02-02 00:00:00+00:00,3.117231090095361e-09,-0.2357882107859152,0.0,0
2025-02-03 00:00:00+00:00,2.4624503363389542e-09,0.1298935054329533,1.0,1
2025-02-04 00:00:00+00:00,2.804009707849399e-09,-0.0227988600759916,0.0,0
2025-02-05 00:00:00+00:00,2.740804721431655e-09,0.0241987900806578,1.0,1
2025-02-06 00:00:00+00:00,2.807937874110162e-09,-0.0303984801013223,0.0,0
2025-02-07 00:00:00+00:00,2.723865146067421e-09,-0.0308984551029891,0.0,0
2025-02-08 00:00:00+00:00,2.640988888794605e-09,-0.0004999750016662,0.0,1
2025-02-09 00:00:00+00:00,2.6396687904061254e-09,-0.0191990400639931,0.0,0
2025-02-10 00:00:00+00:00,2.589473080118434e-09,0.0347982601159874,1.0,1
2025-02-11 00:00:00+00:00,2.6811684040097932e-09,-0.0319984001066552,0.0,0
2025-02-12 00:00:00+00:00,2.596733401439425e-09,0.0534973251783141,1.0,1
2025-02-13 00:00:00+00:00,2.739434730095738e-09,-0.0174991250583268,0.0,0
2025-02-14 00:00:00+00:00,2.691914017253847e-09,0.0141992900473281,1.0,1
2025-02-15 00:00:00+00:00,2.730409945801783e-09,-0.0149992500499944,0.0,0
2025-02-16 00:00:00+00:00,2.6897614548061494e-09,-0.0079996000266639,0.0,0
2025-02-17 00:00:00+00:00,2.66833027372701e-09,0.016799160055994,1.0,1
2025-02-18 00:00:00+00:00,2.713534615468872e-09,-0.0079996000266637,0.0,0
2025-02-19 00:00:00+00:00,2.691914017253847e-09,0.018899055062993,1.0,1
2025-02-20 00:00:00+00:00,2.743272432600905e-09,-0.0023998800079993,0.0,0
2025-02-21 00:00:00+00:00,2.736696801452264e-09,-0.0199990000666593,0.0,0
2025-02-22 00:00:00+00:00,2.682509256355451e-09,0.0244987750816577,1.0,1
2025-02-23 00:00:00+00:00,2.749039069231669e-09,0.009799510032663,1.0,1
2025-02-24 00:00:00+00:00,2.776110733049843e-09,-0.0993950303312974,0.0,0
2025-02-25 00:00:00+00:00,2.513448968410735e-09,-0.0057997100193313,0.0,0
2025-02-26 00:00:00+00:00,2.498913883626583e-09,-0.0685965702286421,0.0,0
2025-02-27 00:00:00+00:00,2.333244109095261e-09,-0.0708964552363079,0.0,0
2025-02-28 00:00:00+00:00,2.173553021035873e-09,0.0366981651223205,1.0,1
2025-03-01 00:00:00+00:00,2.254800120310791e-09,-0.0197990100659927,0.0,0
2025-03-02 00:00:00+00:00,2.210596349467258e-09,0.1017949103392964,1.0,1
2025-03-03 00:00:00+00:00,2.4474758565930383e-09,-0.1686915655622725,0.0,0
2025-03-04 00:00:00+00:00,2.067552757852622e-09,0.0517974101726479,1.0,1
2025-03-05 00:00:00+00:00,2.1774687437841446e-09,0.0478976051596495,1.0,1
2025-03-06 00:00:00+00:00,2.2843023961098755e-09,-0.0585970701953123,0.0,0
2025-03-07 00:00:00+00:00,2.154295186499257e-09,-0.0052997350176651,0.0,0
2025-03-08 00:00:00+00:00,2.142908193536031e-09,0.0180990950603274,1.0,1
2025-03-09 00:00:00+00:00,2.1820460037277902e-09,-0.0584970751949787,0.0,0
2025-03-10 00:00:00+00:00,2.058064329695184e-09,-0.1009949503366307,0.0,0
2025-03-11 00:00:00+00:00,1.8603617255923214e-09,0.0188990550629932,1.0,1
2025-03-12 00:00:00+00:00,1.8958551438762423e-09,-0.0025998700086657,0.0,1
2025-03-13 00:00:00+00:00,1.890932568747398e-09,0.0012999350043326,1.0,0
2025-03-14 00:00:00+00:00,1.893392256555115e-09,0.010699465035663,1.0,1
2025-03-15 00:00:00+00:00,1.9137593047642063e-09,0.0045997700153315,1.0,1
2025-03-16 00:00:00+00:00,1.922582434057047e-09,-0.0075996200253306,0.0,0
2025-03-17 00:00:00+00:00,1.908026916346261e-09,0.001599920005333,1.0,1
2025-03-18 00:00:00+00:00,1.9110820501135572e-09,0.0117994100393284,1.0,1
2025-03-19 00:00:00+00:00,1.933765251867072e-09,0.050697465168982,1.0,1
2025-03-20 00:00:00+00:00,2.03432989601618e-09,-0.0233988300779916,0.0,0
2025-03-21 00:00:00+00:00,1.9872815412679976e-09,-0.0023998800079993,0.0,0
2025-03-22 00:00:00+00:00,1.982518022250132e-09,0.009799510032663,1.0,1
2025-03-23 00:00:00+00:00,2.002041230200329e-09,-0.004799760015998,0.0,0
2025-03-24 00:00:00+00:00,1.992454937110207e-09,0.0346982651156539,1.0,1
2025-03-25 00:00:00+00:00,2.062803088202891e-09,-0.0071996400239972,0.0,0
2025-03-26 00:00:00+00:00,2.0480049829641854e-09,-0.008399580027997,0.0,0
2025-03-27 00:00:00+00:00,2.030874645747413e-09,-0.011699415038996,0.0,0
2025-03-28 00:00:00+00:00,2.007253049241149e-09,-0.0572971351909789,0.0,0
2025-03-29 00:00:00+00:00,1.895476029715539e-09,-0.0323983801079885,0.0,0
2025-03-30 00:00:00+00:00,1.8350498179714971e-09,-0.0116994150389953,0.0,0
2025-03-31 00:00:00+00:00,1.813705907622436e-09,0.006499675021664,1.0,1
2025-04-01 00:00:00+00:00,1.825532800450478e-09,0.0358982051196537,1.0,1
2025-04-02 00:00:00+00:00,1.8922566187075502e-09,-0.0352982351176543,0.0,0
2025-04-03 00:00:00+00:00,1.8266283939971814e-09,-0.0239988000799915,0.0,0
2025-04-04 00:00:00+00:00,1.7833133379295602e-09,0.0201989900673263,1.0,1
2025-04-05 00:00:00+00:00,1.819700723387787e-09,-0.0049997500166649,0.0,0
2025-04-06 00:00:00+00:00,1.8106253807929141e-09,-0.1239938004132888,0.0,0
2025-04-07 00:00:00+00:00,1.599479876866566e-09,-0.0043997800146649,0.0,0
2025-04-08 00:00:00+00:00,1.5924579760075323e-09,-0.1023948803412962,0.0,0
2025-04-09 00:00:00+00:00,1.4374688718395326e-09,0.1301934904339529,1.0,1
2025-04-10 00:00:00+00:00,1.637347131755565e-09,-0.0594970251983119,0.0,0
2025-04-11 00:00:00+00:00,1.542771237795431e-09,0.0075996200253307,1.0,1
2025-04-12 00:00:00+00:00,1.5545403768379895e-09,0.0396980151323188,1.0,1
2025-04-13 00:00:00+00:00,1.6174938407056272e-09,9.999500033351934e-05,1.0,1
2025-04-14 00:00:00+00:00,1.617655590089698e-09,0.0101994900339962,1.0,1
2025-04-15 00:00:00+00:00,1.6342392809883055e-09,-0.0235988200786584,0.0,0
2025-04-16 00:00:00+00:00,1.596124661092682e-09,-0.0048997550163313,0.0,0
2025-04-17 00:00:00+00:00,1.5883231695842967e-09,-0.0031998400106655,0.0,0
2025-04-18 00:00:00+00:00,1.5832489122917475e-09,0.0042997850143316,1.0,1
2025-04-19 00:00:00+00:00,1.590071198910708e-09,0.0172991350576604,1.0,1
2025-04-20 00:00:00+00:00,1.6178173556487067e-09,0.0074996250249973,1.0,1
2025-04-21 00:00:00+00:00,1.6299959896877243e-09,-0.0253987300846574,0.0,0
2025-04-22 00:00:00+00:00,1.58911749001729e-09,0.1044947753482955,1.0,1
2025-04-23 00:00:00+00:00,1.7641581358939487e-09,0.017199140057327,1.0,1
2025-04-24 00:00:00+00:00,1.7947625693026115e-09,-0.0157992100526607,0.0,0
2025-04-25 00:00:00+00:00,1.766629563310434e-09,0.0229988500766582,1.0,1
2025-04-26 00:00:00+00:00,1.807730841157395e-09,-0.0022998850076659,0.0,0
2025-04-27 00:00:00+00:00,1.803578045404775e-09,-0.0228988550763249,0.0,0
2025-04-28 00:00:00+00:00,1.762747444270522e-09,0.0192990350643263,1.0,1
2025-04-29 00:00:00+00:00,1.7970971610709395e-09,0.0,0.0,0
2025-04-30 00:00:00+00:00,1.7970971610709395e-09,0.0071996400239969,1.0,1
2025-05-01 00:00:00+00:00,1.810082301798095e-09,0.0175991200586605,1.0,1
